idx,다중성분 분리 idx,,,,
2828,,,,,
2829,,,,,
2830,,,,,
2831,,,,,
2832,"[2, '1,2-헥산다이올']","[1145, '감초뿌리추출물']","[361, '부틸렌글라이콜']",,
2833,"[1145, '감초뿌리추출물']","[5254, '단삼뿌리추출물']","[3567, '오미자추출물']","[5255, '황련추출물']","[5256, '붉나무충영추출물']"
2834,,,,,
2835,,,,,
2836,"[2835, '개다래추출물']","[473, '개박하추출물']","[3174, '설령쥐오줌풀뿌리추출물']","[1502, '인동덩굴꽃추출물']",
2837,"[2835, '개다래추출물']","[3174, '설령쥐오줌풀뿌리추출물']","[473, '개박하추출물']","[1502, '금은화추출물']",
2838,,,,,
2839,,,,,
2840,,,,,
2841,,,,,
2842,,,,,
2843,"[2842, '검은깨추출물']","[361, '부틸렌글라이콜']",,,
2844,,,,,
2845,"[2, '1,2-헥산다이올']","[2844, '검정콩추출물']","[361, '부틸렌글라이콜']",,
2846,"[2844, '검정콩추출물']","[361, '부틸렌글라이콜']",,,
2847,"[2844, '검정콩추출물']","[3343, '석류추출물']","[1252, '하이드롤라이즈드케라틴']",,
2848,,,,,
2849,,,,,
2850,,,,,
2851,,,,,
2852,,,,,
2853,,,,,
2854,,,,,
2855,,,,,
2856,,,,,
2857,,,,,
2858,,,,,
2859,,,,,
2860,,,,,
2861,,,,,
2862,,,,,
2863,,,,,
2864,,,,,
2865,,,,,
2866,,,,,
2867,,,,,
2868,,,,,
2869,,,,,
2870,,,,,
2871,,,,,
2872,,,,,
2873,,,,,
2874,,,,,
2875,"[1733, '귀리가루추출물']","[361, '부틸렌글라이콜']",,,
2876,"[1733, '귀리가루추출물']","[1246, '하이드롤라이즈드콜라겐']","[3897, '코코넛추출물']",,
2877,,,,,
2878,,,,,
2879,,,,,
2880,,,,,
2881,,,,,
2882,,,,,
2883,"[1115, '글리세린']","[5257, '글리세릴아크릴레이트/아크릴릭애씨드코폴리머']","[2, '1,2-헥산다이올']","[2143, '정제수']",
2884,"[1115, '글리세린']","[2143, '정제수']","[5258, '수크로오스스테아레이트']","[1446, '레시틴']","[5259, '라이코펜']"
2885,"[1115, '글리세린']","[433, '카프릴릭/카프릭트라이글리세라이드']","[2143, '정제수']","[1233, '하이드로제네이티드레시틴']","[2, '1,2-헥산다이올']"
2886,"[1115, '글리세린']","[1446, '경화레시틴']","[502, '세라마이드엔피']",,
2887,"[3, '글리세린']","[433, '카프릴릭/카프릭트리글리세리드']","[2143, '정제수']","[1446, '경화레시틴']","[5260, '피토스테릴/옥틸도데실라우로일글루타메이트']"
2888,"[1115, '글리세린']","[433, '카프릴릭·카프릭트리글리세리드']","[2143, '정제수']","[1446, '경화레시틴']","[5260, '피토스테린·옥틸도데실라우로일글루타메이트']"
2889,"[1115, '글리세린']","[433, '카프릴릭ㆍ카프릭트리글리세리드']","[2143, '정제수']","[1446, '경화레시틴']","[5260, '피토스테릴/옥틸도데실라우로일글루타메이트']"
2890,"[1115, '글리세린']","[5261, '폴리글리세릴-10에이코산디오에이트/테트라데칸디오에이트']",,,
2891,,,,,
2892,"[5262, '글리세린지방산에스테르']","[3284, '비타민B1라우릴황산염']","[1115, '글리세린']","[5263, '주정혼합물']",
2893,,,,,
2894,,,,,
2895,"[1123, '글리세릴스테아레이트']","[1840, '피이지-100스테아레이트']",,,
2896,,,,,
2897,,,,,
2898,"[5264, '글리세릴카프레이트']","[5265, '폴리글리세릴-2라우레이트']","[4461, '폴리글리세릴-10라우레이트']",,
2899,,,,,
2900,,,,,
2901,,,,,
2902,,,,,
2903,"[1206, '꿀추출물']","[119, '알로에베라잎추출물']","[2213, '로즈마리추출물']",,
2904,"[1206, '꿀추출물']","[119, '알로에베라잎추출물']","[2213, '로즈마리추출물']","[361, '부틸렌글라이콜']","[2143, '정제수']"
2905,"[2, '1,2-헥산다이올']","[1206, '꿀추출물']","[990, '우유추출물']","[2105, '프로폴리스추출물']","[2220, '로얄젤리추출물']"
2906,"[2, '1,2-헥산다이올']","[1206, '꿀추출물']","[361, '부틸렌글라이콜']","[2143, '정제수']",
2907,,,,,
2908,,,,,
2909,,,,,
2910,,,,,
2911,,,,,
2912,"[2913, '난황액']","[5266, '이소말토올리고당']",,,
2913,,,,,
2914,,,,,
2915,,,,,
2916,,,,,
2917,,,,,
2918,"[2, '1,2-헥산다이올']","[5267, '녹나무껍질추출물']","[5268, '오레가노추출물']","[5269, '별꽃추출물']","[2143, '정제수']"
2919,,,,,
2920,,,,,
2921,,,,,
2922,,,,,
2923,,,,,
2924,"[421, '녹차수']","[789, '데하이드로아세틱애씨드']","[268, '벤질알코올']",,
2925,,,,,
2926,"[4309, '녹차추출물']","[1912, '페녹시에탄올']","[361, '부틸렌글라이콜']",,
2927,"[4309, '녹차추출물']","[2, '1,2-헥산다이올']",,,
2928,"[4309, '녹차추출물']","[2971, '대왕송잎추출물']",,,
2929,"[4309, '녹차추출물']","[91, '알코올']","[2143, '정제수 혼합물']",,
2930,"[4309, '녹차추출물']","[533, '편백나무잎추출물']","[1155, '자몽추출물']",,
2931,,,,,
2932,,,,,
2933,,,,,
2934,,,,,
2935,,,,,
2936,,,,,
2937,,,,,
2938,,,,,
2939,"[2, '1,2-헥산다이올']","[2200, '다마스크장미꽃수']","[361, '부틸렌글리콜']","[1890, '펜틸렌글라이콜']","[436, '카프릴릴글라이콜']"
2940,"[2, '1,2-헥산다이올']","[2200, '다마스크장미꽃수']",,,
2941,,,,,
2942,,,,,
2943,"[2942, '다마스크장미꽃추출물']","[1432, '라벤더꽃추출물']","[3068, '로즈마리꽃추출물']",,
2944,,,,,
2945,"[813, '다이메티콘']","[2143, '정제수']","[3033, '라우레스-23']","[3034, '라우레스-3']","[2775, '잔탄검']"
2946,"[813, '다이메티콘']","[2143, '정제수']","[4595, '라우레스-4']","[3033, '라우레스-23']","[2245, '살리실릭애씨드']"
2947,,,,,
2948,,,,,
2949,"[863, '다이소듐라우레스설포석시네이트']","[2339, '소듐벤조에이트']","[2143, '정제수']",,
2950,,,,,
2951,,,,,
2952,,,,,
2953,"[835, '다이소듐코코암포다이아세테이트']","[2350, '소듐클로라이드']","[1195, '헥실렌글라이콜']","[2143, '정제수']",
2954,,,,,
2955,,,,,
2956,,,,,
2957,"[791, '다이카프릴릴에터']","[5270, '라우릴알코올']",,,
2958,"[5271, '다이코코다이모늄클로라이드']","[1329, '아이소프로필알코올']",,,
2959,,,,,
2960,,,,,
2961,,,,,
2962,,,,,
2963,,,,,
2964,,,,,
2965,,,,,
2966,,,,,
2967,,,,,
2968,,,,,
2969,,,,,
2970,,,,,
2971,,,,,
2972,,,,,
2973,,,,,
2974,,,,,
2975,,,,,
2976,,,,,
2977,,,,,
2978,,,,,
2979,,,,,
2980,,,,,
2981,"[413, '동백나무씨오일']","[203, '아르간커넬오일']","[1348, '호호바씨오일']","[1504, '마카다미아씨오일']","[767, '레몬그라스잎오일']"
2982,,,,,
2983,,,,,
2984,,,,,
2985,,,,,
2986,,,,,
2987,,,,,
2988,,,,,
2989,,,,,
2990,,,,,
2991,"[2990, '드럼스틱씨오일']","[2606, '토코페롤']",,,
2992,,,,,
2993,"[2996, '들국화']","[3844, '측백엽']","[4436, '상백피']","[1214, '어성초']","[3805, '숙지황']"
2994,"[2996, '들국화']","[3844, '측백엽']","[4436, '상백피']","[1214, '어성초']","[3805, '숙지황']"
2995,"[2996, '들국화']","[3844, '측백엽']","[4436, '상백피']","[1214, '어성초']","[3805, '숙지황']"
2996,,,,,
2997,,,,,
2998,,,,,
2999,,,,,
3000,,,,,
3001,,,,,
3002,,,,,
3003,"[813, '디메치콘']","[3410, '스테아레스-2']","[2502, '스테아레스-20']",,
3004,"[5272, '디메치콘/비닐디메치콘크로스폴리머']","[5273, '이소세테스-10']","[5274, '이소세테스-25']",,
3005,"[823, '디메치콘올']","[780, '사이클로펜타실록산']",,,
3006,,,,,
3007,"[813, '디메티콘']","[5275, '피이지-10']","[2143, '정제수']",,
3008,,,,,
3009,,,,,
3010,"[863, '디소듐라우레스설포석시네이트']","[3372, '소듐라우릴설포아세테이트']",,,
3011,"[835, '디소듐코코디암포디아세테이트']","[1425, '라우릴황산나트륨']","[1195, '헥실렌글리콜']","[2350, '염화나트륨']",
3012,,,,,
3013,,,,,
3014,,,,,
3015,,,,,
3016,,,,,
3017,,,,,
3018,,,,,
3019,,,,,
3020,"[1431, '라벤더']","[3209, '베르가못잎']","[4006, '페퍼민트잎']","[5276, '프리지어']","[179, '캐모마일꽃']"
3021,"[2, '1,2-헥산다이올']","[1431, '라벤더']","[3209, '베르가못잎']","[4006, '페퍼민트잎']","[5276, '프리지어']"
3022,"[2, '1,2-헥산다이올']","[1431, '라벤더']","[3209, '베르가못잎']","[4006, '페퍼민트잎']","[5276, '프리지어']"
3023,"[1431, '라벤더']","[3209, '베르가못잎']","[4006, '페퍼민트잎']","[5276, '프리지어']","[3099, '마트리카리아꽃']"
3024,,,,,
3025,"[1439, '라벤더꽃수']","[2074, '포타슘솔베이트']","[2339, '소듐벤조에이트']","[601, '시트릭애씨드']",
3026,"[1439, '라벤더꽃수']","[2281, '황금추출물']","[1788, '모란뿌리추출물']","[2143, '정제수']",
3027,,,,,
3028,,,,,
3029,"[1431, '라벤더추출물']","[3209, '베르가못잎추출물']","[4006, '페퍼민트잎추출물']","[5276, '프리지어추출물']","[179, '캐모마일꽃추출물']"
3030,"[1431, '라벤더추출물']","[3209, '베르가못잎추출물']","[4006, '페퍼민트잎추출물']","[5276, '프리지어추출물']","[3099, '마트리카리아꽃추출물']"
3031,,,,,
3032,"[1400, '라우라미도프로필베타인']","[2350, '소듐클로라이드']","[2143, '정제수']",,
3033,,,,,
3034,,,,,
3035,,,,,
3036,"[1420, '라우릴글루코사이드']","[2143, '정제수']",,,
3037,"[1420, '라우릴글루코사이드']","[935, '에탄올']","[2143, '정제수']",,
3038,,,,,
3039,"[5277, '라우릴피리디늄클로라이드']","[1195, '헥실렌글라이콜']","[1461, '레불리닉애씨드']","[2342, '소듐바이카보네이트']",
3040,,,,,
3041,,,,,
3042,,,,,
3043,,,,,
3044,,,,,
3045,"[2222, '라즈베리추출물']","[361, '부틸렌글라이콜']",,,
3046,"[5217, '라즈베리케톤']","[5217, '벤질글라이콜']","[956, '에틸헥실글리세린']",,
3047,,,,,
3048,,,,,
3049,"[5278, '락토바실러스/소이밀크발효여과물']","[2, '1,2-헥산다이올']",,,
3050,"[5279, '락토바실러스/옥수수커넬발효추출여과물']","[2281, '황금추출물']","[5254, '단삼뿌리추출물']",,
3051,,,,,
3052,,,,,
3053,,,,,
3054,,,,,
3055,,,,,
3056,,,,,
3057,,,,,
3058,,,,,
3059,,,,,
3060,,,,,
3061,,,,,
3062,,,,,
3063,"[2181, '레티닐팔미테이트']","[5280, '판테닐트라이아세테이트']","[5281, '콜레칼시페롤피이지-12에터']","[2607, '토코페릴아세테이트']",
3064,"[2, '1,2-헥산다이올']","[2220, '로얄젤리추출물']",,,
3065,,,,,
3066,,,,,
3067,,,,,
3068,,,,,
3069,,,,,
3070,"[2, '1,2-헥산다이올']","[3069, '로즈마리수']","[361, '부틸렌글라이콜']",,
3071,,,,,
3072,"[3071, '로즈마리잎수']","[789, '데하이드로아세틱애씨드']","[268, '벤질알코올']",,
3073,,,,,
3074,,,,,
3075,,,,,
3076,,,,,
3077,,,,,
3078,,,,,
3079,,,,,
3080,,,,,
3081,,,,,
3082,,,,,
3083,,,,,
3084,,,,,
3085,"[1510, '마데카소사이드']","[218, '아시아티코사이드']","[493, '병풀잎추출물']",,
3086,,,,,
3087,,,,,
3088,,,,,
3089,,,,,
3090,,,,,
3091,,,,,
3092,,,,,
3093,,,,,
3094,,,,,
3095,,,,,
3096,,,,,
3097,"[3096, '마트리카리아꽃수']","[2, '1,2-헥산다이올']",,,
3098,,,,,
3099,,,,,
3100,"[3099, '마트리카리아꽃추출물']","[1912, '페녹시에탄올']",,,
3101,"[3099, '마트리카리아꽃추출물']","[3586, '올리브나무잎추출물']","[2258, '무환자추출물']","[1206, '꿀추출물']","[3905, '코튼추출물']"
3102,,,,,
3103,,,,,
3104,,,,,
3105,"[1548, '만니톨']","[1618, '미결정셀룰로오스']","[732, '옥수수전분']","[5282, '황색산화철']","[2607, '토코페릴아세테이트']"
3106,,,,,
3107,,,,,
3108,"[3107, '말분']","[1105, '포도당']",,,
3109,,,,,
3110,,,,,
3111,,,,,
3112,,,,,
3113,,,,,
3114,"[1530, '맥아추출물']","[2143, '정제수']",,,
3115,,,,,
3116,,,,,
3117,,,,,
3118,,,,,
3119,,,,,
3120,"[2483, '메도우스위트꽃추출물']","[361, '부틸렌글라이콜']",,,
3121,,,,,
3122,,,,,
3123,,,,,
3124,,,,,
3125,,,,,
3126,,,,,
3127,,,,,
3128,,,,,
3129,,,,,
3130,,,,,
3131,,,,,
3132,"[5283, '모과추출물']","[5284, '감나무잎추출물']","[593, '육계나무껍질추출물']","[213, '쑥잎추출물']","[5285, '크리산텔룸 인디쿰추출물']"
3133,,,,,
3134,,,,,
3135,,,,,
3136,,,,,
3137,,,,,
3138,,,,,
3139,,,,,
3140,,,,,
3141,,,,,
3142,,,,,
3143,,,,,
3144,,,,,
3145,,,,,
3146,,,,,
3147,,,,,
3148,,,,,
3149,"[3148, '무환자나무껍질추출물']","[2, '1,2-헥산디올']",,,
3150,"[2258, '무환자추출물']","[1206, '꿀추출물']","[3905, '목화추출물']","[179, '캐모마일꽃추출물']","[3586, '올리브잎추출물']"
3151,,,,,
3152,,,,,
3153,,,,,
3154,,,,,
3155,,,,,
3156,,,,,
3157,"[1659, '미리스틸알코올']","[526, '세틸알코올']","[2507, '스테아릴알코올']","[5286, '아라키딜알코올']",
3158,,,,,
3159,,,,,
3160,,,,,
3161,,,,,
3162,,,,,
3163,,,,,
3164,,,,,
3165,,,,,
3166,,,,,
3167,,,,,
3168,,,,,
3169,,,,,
3170,,,,,
3171,,,,,
3172,"[2683, '바닐라열매추출물']","[108, '스위트아몬드열매추출물 혼합물']",,,
3173,,,,,
3174,,,,,
3175,,,,,
3176,,,,,
3177,,,,,
3178,,,,,
3179,,,,,
3180,,,,,
3181,"[296, '바이오사카라이드검-4']","[2, '1,2-헥산다이올']",,,
3182,,,,,
3183,,,,,
3184,,,,,
3185,,,,,
3186,,,,,
3187,,,,,
3188,,,,,
3189,"[2, '1,2-헥산다이올']","[247, '밤부사 불가리스수']",,,
3190,"[2, '1,2-헥산다이올']","[245, '밤부사 불가리스추출물']","[361, '부틸렌글라이콜']","[956, '에칠헥실글리세린']",
3191,,,,,
3192,,,,,
3193,,,,,
3194,,,,,
3195,,,,,
3196,,,,,
3197,"[2, '1,2-헥산다이올']","[5287, '백미꽃수']","[956, '에틸헥실글리세린']",,
3198,,,,,
3199,,,,,
3200,,,,,
3201,,,,,
3202,,,,,
3203,,,,,
3204,,,,,
3205,,,,,
3206,,,,,
3207,,,,,
3208,,,,,
3209,,,,,
3210,"[3209, '베르가못잎추출물']","[5288, '바실잎추출물']","[5289, '세이지잎추출물']",,
3211,,,,,
3212,,,,,
3213,"[285, '베타인']","[2098, '프로판디올']","[1912, '페녹시에탄올']","[2143, '정제수']",
3214,,,,,
3215,,,,,
3216,,,,,
3217,"[3216, '베헤닐알콜']","[5290, '세테스13']","[2507, '스테아릴알콜']",,
3218,"[255, '베헨트라이모늄메토설페이트']","[512, '세테아릴알코올']",,,
3219,"[254, '베헨트리모늄클로라이드']","[2102, '프로필렌글리콜']","[2143, '정제수']",,
3220,,,,,
3221,,,,,
3222,,,,,
3223,,,,,
3224,"[2, '1,2-헥산다이올']","[493, '병풀잎수']","[361, '부틸렌글리콜']",,
3225,"[2, '1,2-헥산다이올']","[493, '병풀잎수']",,,
3226,"[493, '병풀잎추출물']","[2102, '프로필렌글라이콜']",,,
3227,"[2, '1,2-헥산다이올']","[492, '병풀추출물']","[956, '에틸헥실글리세린']",,
3228,"[492, '병풀추출물']","[361, '부틸렌글라이콜']",,,
3229,"[492, '병풀추출물']","[361, '부틸렌글라이콜']","[2, '1,2-헥산디올']",,
3230,,,,,
3231,,,,,
3232,,,,,
3233,"[5291, '복령추출물']","[1086, '인삼추출물']","[1789, '작약추출물']","[642, '천궁추출물']","[3844, '측백나무잎추출물']"
3234,,,,,
3235,,,,,
3236,,,,,
3237,,,,,
3238,,,,,
3239,"[354, '부탄']","[2097, '프로탄']",,,
3240,"[2, '1,2-헥산다이올']","[361, '부틸렌글라이콜']","[447, '카프릴하이드록사믹애씨드']","[3230, '보스웰리아수지추출물']",
3241,"[361, '부틸렌글라이콜']","[2143, '정제수']","[2102, '프로필렌글라이콜']","[285, '베타인']","[39, '시카카이열매추출물']"
3242,"[361, '부틸렌글라이콜']","[2143, '정제수']","[492, '병풀추출물']","[5292, '호장근뿌리추출물']","[2281, '황금추출물']"
3243,"[361, '부틸렌글라이콜']","[436, '카프릴릴글라이콜']","[1277, '하이드록시아세토페논']","[1890, '펜틸렌글라이']",
3244,"[361, '부틸렌글리콜']","[1115, '글리세린']","[2466, '솔비톨']","[2143, '정제수']",
3245,,,,,
3246,,,,,
3247,,,,,
3248,,,,,
3249,,,,,
3250,,,,,
3251,,,,,
3252,,,,,
3253,,,,,
3254,,,,,
3255,,,,,
3256,,,,,
3257,,,,,
3258,,,,,
3259,,,,,
3260,,,,,
3261,,,,,
3262,,,,,
3263,,,,,
3264,,,,,
3265,,,,,
3266,,,,,
3267,,,,,
3268,,,,,
3269,,,,,
3270,,,,,
3271,,,,,
3272,,,,,
3273,,,,,
3274,,,,,
3275,,,,,
3276,,,,,
3277,,,,,
3278,,,,,
3279,,,,,
3280,,,,,
3281,,,,,
3282,,,,,
3283,,,,,
3284,,,,,
3285,,,,,
3286,,,,,
3287,,,,,
3288,,,,,
3289,,,,,
3290,,,,,
3291,,,,,
3292,,,,,
3293,,,,,
3294,,,,,
3295,,,,,
3296,,,,,
3297,,,,,
3298,,,,,
3299,,,,,
3300,,,,,
3301,,,,,
3302,,,,,
3303,"[5293, '뽕나무껍질']","[5294, '효모/골담초뿌리발효']","[2213, '로즈마리']","[2978, '돌콩']","[5295, '마트리카리아꽃/잎']"
3304,,,,,
3305,,,,,
3306,"[2, '1,2-헥산다이올']","[191, '사과추출물']","[610, '레몬추출물']","[1155, '자몽추출물']","[4275, '키위추출물']"
3307,,,,,
3308,,,,,
3309,,,,,
3310,,,,,
3311,,,,,
3312,,,,,
3313,,,,,
3314,,,,,
3315,,,,,
3316,,,,,
3317,,,,,
3318,,,,,
3319,,,,,
3320,,,,,
3321,,,,,
3322,,,,,
3323,,,,,
3324,,,,,
3325,,,,,
3326,,,,,
3327,,,,,
3328,,,,,
3329,,,,,
3330,,,,,
3331,,,,,
3332,,,,,
3333,,,,,
3334,,,,,
3335,,,,,
3336,,,,,
3337,,,,,
3338,"[5298, '서양배추출물']","[5299, '서양송악잎/줄기추출물']","[5300, '사과나무잎추출물']","[5301, '비치스트로베리추출물']",
3339,,,,,
3340,,,,,
3341,,,,,
3342,,,,,
3343,,,,,
3344,,,,,
3345,,,,,
3346,,,,,
3347,,,,,
3348,,,,,
3349,,,,,
3350,"[500, '세라마이드 3']","[1233, '하이드로제네이티드레시틴']","[1115, '글리세린']","[2102, '프로필렌글라이콜']","[935, '에탄올']"
3351,,,,,
3352,"[502, '세라마이드NP']","[1734, '옥틸도데칸올']",,,
3353,,,,,
3354,"[2213, '로즈마리추출물']","[1431, '라벤더추출물']","[964, '유칼립투스잎추출물']","[66, '창포뿌리추출물']",
3355,,,,,
3356,,,,,
3357,"[515, '세테아릴글루코사이드']","[512, '세테아릴알코올']",,,
3358,"[512, '세테아릴알코올']","[515, '세테아릴글루코사이드']","[1105, '글루코오스']",,
3359,"[512, '세테아릴알코올']","[515, '세테아릴글루코사이드']","[2143, '정제수']","[1105, '글루코오스']",
3360,,,,,
3361,,,,,
3362,"[3361, '세테아릴올리베이트']","[2463, '소르비탄올리베이트']",,,
3363,,,,,
3364,,,,,
3365,,,,,
3366,,,,,
3367,,,,,
3368,,,,,
3369,,,,,
3370,,,,,
3371,"[1425, '소듐라우릴 설페이트']","[1136, '글라이콜 디스테아레이트']","[5302, '코카마이드']","[1404, '라우레스-10']",
3372,,,,,
3373,,,,,
3374,,,,,
3375,,,,,
3376,"[5303, '소듐아스트로카리움무루무루에이트']","[861, '다이소듐이디티에이']",,,
3377,,,,,
3378,,,,,
3379,,,,,
3380,,,,,
3381,,,,,
3382,,,,,
3383,,,,,
3384,,,,,
3385,"[2423, '소듐피씨에이']","[2386, '소듐락테이트']","[204, '알지닌']","[4788, '아스파틱애씨드']","[1823, '피씨에이']"
3386,,,,,
3387,"[2, '1,2-헥산다이올']","[2378, '소듐하이알루로네이트']","[2143, '정제수']",,
3388,"[2378, '소듐하이알루로네이트']","[2143, '정제수']","[2, '1,2-헥산디올']","[3375, '소듐아세틸레이티드하이알루로네이트']","[1250, '하이드롤라이즈드하이알루로닉애씨드']"
3389,,,,,
3390,,,,,
3391,,,,,
3392,,,,,
3393,,,,,
3394,,,,,
3395,,,,,
3396,,,,,
3397,,,,,
3398,"[2463, '솔비탄올리베이트']","[3361, '세테아릴올리베이트']",,,
3399,,,,,
3400,,,,,
3401,,,,,
3402,,,,,
3403,,,,,
3404,,,,,
3405,,,,,
3406,,,,,
3407,,,,,
3408,,,,,
3409,"[5304, '스테아라미도프로필베타인']","[1288, '하이드록시프로필구아']",,,
3410,,,,,
3411,,,,,
3412,,,,,
3413,,,,,
3414,,,,,
3415,"[2, '1,2-헥산다이올']","[1146, '스페인감초뿌리추출물']","[361, '부틸렌글라이콜']",,
3416,,,,,
3417,,,,,
3418,"[2, '1,2-헥산다이올']","[2306, '시어버터추출물']","[838, '다이프로필렌글라이콜']",,
3419,"[2306, '시어버터']","[601, '시트릭애씨드']",,,
3420,"[39, '시카카이열매추출물']","[5305, '카무카무추출물']","[2992, '드럼스틱잎추출물']","[1214, '어성초추출물']",
3421,,,,,
3422,,,,,
3423,,,,,
3424,,,,,
3425,,,,,
3426,,,,,
3427,,,,,
3428,,,,,
3429,,,,,
3430,,,,,
3431,,,,,
3432,,,,,
3433,,,,,
3434,,,,,
3435,,,,,
3436,,,,,
3437,,,,,
3438,,,,,
3439,,,,,
3440,,,,,
3441,,,,,
3442,"[2322, '실버']","[46, '아세틱애씨드']","[5306, '파이틱애씨드']","[2342, '소듐바이카보네이트']","[2143, '정제수 혼합물']"
3443,"[2318, '실크아미노산']","[361, '부틸렌글라이콜']",,,
3444,,,,,
3445,,,,,
3446,,,,,
3447,,,,,
3448,"[3447, '쌀겨추출물']","[361, '부틸렌글라이콜']",,,
3449,,,,,
3450,,,,,
3451,"[212, '쑥']","[5242, '귤껍질']","[5307, '침향']","[5308, '목향']","[5309, '백년초']"
3452,,,,,
3453,,,,,
3454,,,,,
3455,,,,,
3456,"[5286, '아라키딜알코올']","[3216, '베헤닐알코올']","[5312, '아라키딜글루코사이드']","[2143, '정제수']","[1105, '글루코오스']"
3457,,,,,
3458,,,,,
3459,,,,,
3460,,,,,
3461,"[161, '아모다이메티콘']","[5313, 'C12-14Sec-파레스-7']",,,
3462,,,,,
3463,,,,,
3464,,,,,
3465,,,,,
3466,"[1902, '아보카도오일']","[5314, '하이드로제네이티드식물성오일']",,"[2306, '시어버터']","[2606, '토코페롤']"
3467,,,,,
3468,"[5315, '아사이야자열매추출물']","[2844, '검정콩추출물']","[535, '편백수']","[179, '캐모마일꽃추출물']","[119, '알로에베라잎추출물']"
3469,,,,,
3470,,,,,
3471,,,,,
3472,,,,,
3473,,,,,
3474,,,,,
3475,,,,,
3476,,,,,
3477,,,,,
3478,,,,,
3479,,,,,
3480,,,,,
3481,,,,,
3482,,,,,
3483,,,,,
3484,,,,,
3485,,,,,
3486,,,,,
3487,,,,,
3488,,,,,
3489,,,,,
3490,,,,,
3491,,,,,
3492,,,,,
3493,,,,,
3494,,,,,
3495,"[119, '알로에베라잎추출물']","[1534, '말토덱스트린']",,,
3496,"[119, '알로에베라잎추출물']","[361, '부틸렌글라이콜']",,,
3497,,,,,
3498,,,,,
3499,,,,,
3500,,,,,
3501,,,,,
3502,,,,,
3503,,,,,
3504,,,,,
3505,,,,,
3506,,,,,
3507,,,,,
3508,,,,,
3509,,,,,
3510,,,,,
3511,,,,,
3512,,,,,
3513,,,,,
3514,,,,,
3515,,,,,
3516,,,,,
3517,"[1214, '어성초추출물']","[492, '병풀추출물']","[405, '카렌둘라추출물']",,
3518,,,,,
3519,,,,,
3520,,,,,
3521,,,,,
3522,,,,,
3523,,,,,
3524,"[5316, '에델바이스꽃추출물']","[3201, '백합추출물']","[3638, '은방울꽃추출물']","[5317, '연꽃추출물']",
3525,,,,,
3526,,,,,
3527,,,,,
3528,,,,,
3529,,,,,
3530,,,,,
3531,,,,,
3532,"[5318, '에스에이치-올리고펩타이드-1']","[2, '1,2-헥산디올']","[4230, '폴리소르베이트20']","[4673, '레시틴']","[361, '부틸렌글라이']"
3533,,,,,
3534,,,,,
3535,,,,,
3536,,,,,
3537,,,,,
3538,,,,,
3539,,,,,
3540,,,,,
3541,,,,,
3542,,,,,
3543,,,,,
3544,"[2, '1,2-헥산다이올']","[5319, '연꽃꽃수']","[956, '에틸헥실글리세린']",,
3545,"[2, '1,2-헥산다이올']","[5319, '연꽃수']",,,
3546,,,,,
3547,,,,,
3548,,,,,
3549,,,,,
3550,,,,,
3551,,,,,
3552,"[2350, '염화나트륨']","[2289, '씨솔트']","[169, '안디로바씨오일']","[1433, '라벤더오일']","[2480, '스피아민트오일']"
3553,"[2350, '염화나트륨']","[2289, '씨솔트']","[169, '안디로바씨오일']","[538, '숯가루']","[3659, '일라이트']"
3554,"[2350, '염화나트륨']","[2289, '씨솔트']","[169, '안디로바씨오일']","[2206, '장미꽃오일']",
3555,,,,,
3556,,,,,
3557,,,,,
3558,,,,,
3559,,,,,
3560,,,,,
3561,"[622, '오렌지껍질오일']","[1157, '자몽껍질오일']","[1883, '센티드제라늄꽃오일']","[3633, '유향나무오일']","[1569, '티트리잎오일']"
3562,"[622, '오렌지껍질오일']","[1007, '향료']",,,
3563,,,,,
3564,,,,,
3565,,,,,
3566,,,,,
3567,,,,,
3568,"[5320, '오배자추출물']","[5321, '가자추출물']","[5322, '금채석곡추출물']","[3841, '초피나무열매추출물']","[361, '부틸렌글라이콜']"
3569,,,,,
3570,,,,,
3571,,,,,
3572,,,,,
3573,,,,,
3574,,,,,
3575,,,,,
3576,,,,,
3577,,,,,
3578,,,,,
3579,,,,,
3580,"[2, '1,2-헥산다이올']","[5323, '옥촉서예추출물']","[361, '부틸렌글리콜']","[2143, '정제수']",
3581,,,,,
3582,,,,,
3583,,,,,
3584,,,,,
3585,,,,,
3586,,,,,
3587,,,,,
3588,,,,,
3589,,,,,
3590,,,,,
3591,,,,,
3592,"[3591, '와일드제라늄오일']","[5324, '살비아잎오일']",,,
3593,,,,,
3594,,,,,
3595,,,,,
3596,,,,,
3597,,,,,
3598,,,,,
3599,,,,,
3600,,,,,
3601,,,,,
3602,,,,,
3603,,,,,
3604,"[2, '1,2-헥산다이올']","[990, '우유추출물']","[361, '부틸렌글라이콜']",,
3605,,,,,
3606,,,,,
3607,,,,,
3608,,,,,
3609,,,,,
3610,,,,,
3611,"[5325, '월계수잎추출물']","[3586, '올리브잎추출물']","[3936, '선백리향추출물']",,
3612,,,,,
3613,,,,,
3614,,,,,
3615,,,,,
3616,,,,,
3617,,,,,
3618,,,,,
3619,,,,,
3620,,,,,
3621,,,,,
3622,,,,,
3623,,,,,
3624,"[3623, '유자추출물']","[1083, '치자추출물']",,,
3625,,,,,
3626,,,,,
3627,,,,,
3628,,,,,
3629,"[965, '유칼립투스잎오일']","[1585, '페퍼민트오일']",,,
